hora_entrada,permanencia
2023-03-15 11:04:41.977341,27
2023-03-15 11:05:03.133711,24
2023-03-15 11:05:58.294508,35
2023-03-15 11:06:21.996330,27
2023-03-15 11:06:35.329101,41
2023-03-15 11:07:28.591671,20
2023-03-15 11:08:25.869478,9
2023-03-15 11:09:17.325890,33
2023-03-15 11:09:39.193928,19
2023-03-15 11:10:42.160142,34
2023-03-15 11:11:56.797299,13
2023-03-15 11:12:00.699499,25
2023-03-15 11:12:08.562269,22
2023-03-15 11:12:41.611036,29
2023-03-15 11:12:47.414905,24
2023-03-15 11:12:55.277143,20
2023-03-15 11:13:09.181606,34
2023-03-15 11:13:12.859555,24
2023-03-15 11:13:31.036752,19
2023-03-15 11:13:40.112397,33
2023-03-15 11:14:29.246325,17
2023-03-15 11:14:47.325785,17
2023-03-15 11:15:00.000000,9
2023-03-15 11:17:38.350304,27
2023-03-15 11:18:48.388816,39
2023-03-15 11:20:04.372318,33
2023-03-15 11:20:13.293816,26
2023-03-15 11:20:34.805770,22
2023-03-15 11:20:44.486124,27
2023-03-15 11:20:48.840304,33
2023-03-15 11:21:10.317128,8
2023-03-15 11:21:46.528436,20
2023-03-15 11:22:13.639093,31
2023-03-15 11:23:00.000000,12
2023-03-15 11:24:00.000000,37
2023-03-15 11:24:50.367516,12
2023-03-15 11:25:37.646079,39
2023-03-15 11:26:13.374433,8
2023-03-15 11:26:37.812577,29
2023-03-15 11:26:48.155693,34
2023-03-15 11:27:00.000000,22
2023-03-15 11:27:18.144988,24
2023-03-15 11:28:18.967800,13
2023-03-15 11:28:50.248534,34
2023-03-15 11:29:08.424886,29
2023-03-15 11:29:29.773478,28
2023-03-15 11:29:56.570879,11
2023-03-15 11:30:00.000000,22
2023-03-15 11:31:56.267383,18
2023-03-15 11:32:45.595205,16
2023-03-15 11:32:58.209026,18
2023-03-15 11:33:00.000000,16
2023-03-15 11:33:00.000000,22
2023-03-15 11:33:27.780037,20
2023-03-15 11:34:00.000000,39
2023-03-15 11:34:31.680293,25
2023-03-15 11:35:00.759963,32
2023-03-15 11:35:13.057174,19
2023-03-15 11:35:21.142580,15
2023-03-15 11:35:47.588250,48
2023-03-15 11:36:00.000000,24
2023-03-15 11:36:55.141947,12
2023-03-15 11:37:40.515688,11
2023-03-15 11:38:16.359852,19
2023-03-15 11:38:45.247577,16
2023-03-15 11:39:00.000000,14
2023-03-15 11:40:00.000000,38
2023-03-15 11:40:02.859737,9
2023-03-15 11:40:07.083726,8
2023-03-15 11:40:55.031981,12
2023-03-15 11:41:00.000000,29
2023-03-15 11:41:00.000000,26
2023-03-15 11:41:00.000000,15
2023-03-15 11:41:20.062499,26
2023-03-15 11:41:22.302023,8
2023-03-15 11:41:24.148062,41
2023-03-15 11:42:00.000000,19
2023-03-15 11:42:12.348116,11
2023-03-15 11:44:00.000000,24
2023-03-15 11:44:00.000000,20
2023-03-15 11:44:16.181547,28
2023-03-15 11:44:38.493169,12
2023-03-15 11:45:45.943419,17
2023-03-15 11:47:00.000000,12
2023-03-15 11:48:34.384513,24
2023-03-15 11:49:00.000000,26
2023-03-15 11:50:00.000000,33
2023-03-15 11:50:00.000000,29
2023-03-15 11:50:42.013215,20
2023-03-15 11:51:00.000000,26
2023-03-15 11:51:00.000000,20
2023-03-15 11:51:00.000000,17
2023-03-15 11:51:06.933123,37
2023-03-15 11:51:27.380299,39
2023-03-15 11:52:00.000000,28
2023-03-15 11:52:58.949382,26
2023-03-15 11:53:00.000000,17
2023-03-15 11:53:14.644737,36
2023-03-15 11:54:00.000000,24
2023-03-15 11:54:00.000000,24
2023-03-15 11:55:18.944485,37
2023-03-15 11:56:00.000000,26
2023-03-15 11:56:09.874956,18
2023-03-15 11:57:00.000000,19
2023-03-15 11:57:00.000000,22
2023-03-15 11:58:00.000000,28
2023-03-15 11:58:00.000000,28
2023-03-15 11:58:15.682812,23
2023-03-15 11:58:21.445482,29
2023-03-15 11:58:54.997622,31
2023-03-15 11:59:54.044029,38
2023-03-15 12:00:00.000000,16
2023-03-15 12:00:16.762808,21
2023-03-15 12:00:20.736053,27
2023-03-15 12:00:44.109307,19
2023-03-15 12:00:44.227779,27
2023-03-15 12:02:00.000000,42
2023-03-15 12:02:00.000000,38
2023-03-15 12:02:18.169434,34
2023-03-15 12:03:00.000000,16
2023-03-15 12:03:00.000000,30
2023-03-15 12:03:00.000000,14
2023-03-15 12:03:11.825395,37
2023-03-15 12:03:48.192504,37
2023-03-15 12:03:59.005869,48
2023-03-15 12:04:00.000000,22
2023-03-15 12:04:00.000000,39
2023-03-15 12:04:09.333427,29
2023-03-15 12:04:09.403122,16
2023-03-15 12:04:29.737458,37
2023-03-15 12:04:37.277323,43
2023-03-15 12:05:00.000000,14
2023-03-15 12:05:00.000000,12
2023-03-15 12:05:00.000000,34
2023-03-15 12:05:00.000000,18
2023-03-15 12:05:08.355786,42
2023-03-15 12:05:51.852552,19
2023-03-15 12:06:00.000000,28
2023-03-15 12:06:00.000000,21
2023-03-15 12:07:00.000000,16
2023-03-15 12:07:00.000000,30
2023-03-15 12:07:00.000000,36
2023-03-15 12:07:24.498346,19
2023-03-15 12:07:28.604784,35
2023-03-15 12:07:36.639237,29
2023-03-15 12:08:00.000000,17
2023-03-15 12:08:38.518641,29
2023-03-15 12:09:00.000000,40
2023-03-15 12:09:00.000000,43
2023-03-15 12:09:00.000000,29
2023-03-15 12:09:00.000000,13
2023-03-15 12:09:07.168320,45
2023-03-15 12:09:20.815740,26
2023-03-15 12:09:57.301217,24
2023-03-15 12:10:00.000000,24
2023-03-15 12:10:00.000000,17
2023-03-15 12:10:04.570260,29
2023-03-15 12:10:21.563231,8
2023-03-15 12:10:40.561260,37
2023-03-15 12:11:00.000000,16
2023-03-15 12:11:00.000000,23
2023-03-15 12:11:00.000000,22
2023-03-15 12:11:00.000000,19
2023-03-15 12:11:00.000000,32
2023-03-15 12:11:05.865704,20
2023-03-15 12:12:00.000000,13
2023-03-15 12:13:00.000000,38
2023-03-15 12:13:00.000000,38
2023-03-15 12:14:00.000000,29
2023-03-15 12:14:00.000000,33
2023-03-15 12:14:00.000000,44
2023-03-15 12:15:00.000000,22
2023-03-15 12:15:03.247286,15
2023-03-15 12:15:18.288443,25
2023-03-15 12:16:00.000000,33
2023-03-15 12:16:00.000000,26
2023-03-15 12:16:00.000000,25
2023-03-15 12:16:00.000000,45
2023-03-15 12:16:42.611570,23
2023-03-15 12:16:45.106040,37
2023-03-15 12:17:12.589675,21
2023-03-15 12:17:55.709219,32
2023-03-15 12:18:00.000000,18
2023-03-15 12:18:00.000000,16
2023-03-15 12:18:00.000000,38
2023-03-15 12:18:34.955307,20
2023-03-15 12:18:55.730148,26
2023-03-15 12:19:00.000000,17
2023-03-15 12:19:00.000000,43
2023-03-15 12:19:00.000000,14
2023-03-15 12:19:00.000000,38
2023-03-15 12:19:00.000000,20
2023-03-15 12:19:06.477359,21
2023-03-15 12:20:00.000000,17
2023-03-15 12:20:00.000000,18
2023-03-15 12:20:00.000000,41
2023-03-15 12:20:00.000000,26
2023-03-15 12:20:00.000000,28
2023-03-15 12:20:16.591863,17
2023-03-15 12:20:16.767202,25
2023-03-15 12:20:52.271097,22
2023-03-15 12:21:00.000000,7
2023-03-15 12:22:00.000000,31
2023-03-15 12:22:00.000000,46
2023-03-15 12:22:00.000000,22
2023-03-15 12:22:09.282954,31
2023-03-15 12:22:23.499890,42
2023-03-15 12:22:45.221910,38
2023-03-15 12:23:00.000000,28
2023-03-15 12:23:00.000000,12
2023-03-15 12:23:00.000000,23
2023-03-15 12:23:23.092709,34
2023-03-15 12:24:00.000000,17
2023-03-15 12:24:00.000000,27
2023-03-15 12:24:00.000000,21
2023-03-15 12:24:00.000000,17
2023-03-15 12:24:32.914426,35
2023-03-15 12:25:00.000000,14
2023-03-15 12:25:00.000000,32
2023-03-15 12:25:00.000000,23
2023-03-15 12:25:00.000000,27
2023-03-15 12:25:00.000000,10
2023-03-15 12:25:00.000000,31
2023-03-15 12:25:00.000000,8
2023-03-15 12:25:05.074238,27
2023-03-15 12:26:00.000000,48
2023-03-15 12:26:00.000000,9
2023-03-15 12:26:08.535662,15
2023-03-15 12:27:06.795815,31
2023-03-15 12:27:08.942324,30
2023-03-15 12:28:00.000000,24
2023-03-15 12:28:00.000000,28
2023-03-15 12:28:00.000000,35
2023-03-15 12:28:00.000000,12
2023-03-15 12:29:00.000000,18
2023-03-15 12:29:25.945531,28
2023-03-15 12:30:00.000000,33
2023-03-15 12:30:00.000000,23
2023-03-15 12:30:00.000000,14
2023-03-15 12:30:00.000000,40
2023-03-15 12:30:28.577594,29
2023-03-15 12:31:00.000000,10
2023-03-15 12:31:00.000000,17
2023-03-15 12:31:00.000000,31
2023-03-15 12:31:00.000000,11
2023-03-15 12:31:00.000000,25
2023-03-15 12:31:56.853170,9
2023-03-15 12:32:00.000000,17
2023-03-15 12:32:22.583621,16
2023-03-15 12:33:00.000000,28
2023-03-15 12:33:00.000000,19
2023-03-15 12:33:00.000000,16
2023-03-15 12:33:00.000000,45
2023-03-15 12:33:00.000000,14
2023-03-15 12:33:00.000000,5
2023-03-15 12:33:00.000000,29
2023-03-15 12:33:47.262249,22
2023-03-15 12:34:00.000000,25
2023-03-15 12:35:00.000000,15
2023-03-15 12:35:00.000000,28
2023-03-15 12:35:56.124095,25
2023-03-15 12:36:00.000000,41
2023-03-15 12:36:05.675230,14
2023-03-15 12:36:21.363460,26
2023-03-15 12:37:00.000000,26
2023-03-15 12:37:00.000000,17
2023-03-15 12:37:00.000000,20
2023-03-15 12:38:00.000000,33
2023-03-15 12:38:00.000000,16
2023-03-15 12:38:14.101255,43
2023-03-15 12:39:00.000000,40
2023-03-15 12:39:00.000000,14
2023-03-15 12:39:26.545786,8
2023-03-15 12:40:00.000000,38
2023-03-15 12:40:00.000000,21
2023-03-15 12:40:00.000000,18
2023-03-15 12:40:00.000000,22
2023-03-15 12:40:00.000000,38
2023-03-15 12:40:00.000000,24
2023-03-15 12:40:49.573061,27
2023-03-15 12:41:00.000000,36
2023-03-15 12:41:00.000000,17
2023-03-15 12:41:28.129202,15
2023-03-15 12:41:30.282020,19
2023-03-15 12:42:00.000000,37
2023-03-15 12:42:00.000000,35
2023-03-15 12:42:00.000000,44
2023-03-15 12:42:27.962700,14
2023-03-15 12:42:45.840438,35
2023-03-15 12:43:00.000000,24
2023-03-15 12:43:00.000000,9
2023-03-15 12:43:00.000000,8
2023-03-15 12:43:00.000000,22
2023-03-15 12:43:00.000000,28
2023-03-15 12:43:24.704470,17
2023-03-15 12:44:00.000000,30
2023-03-15 12:44:00.000000,25
2023-03-15 12:45:00.000000,18
2023-03-15 12:45:00.000000,7
2023-03-15 12:45:00.000000,10
2023-03-15 12:45:48.965635,29
2023-03-15 12:46:00.000000,24
2023-03-15 12:46:00.000000,5
2023-03-15 12:46:00.000000,17
2023-03-15 12:46:30.030181,17
2023-03-15 12:47:00.000000,15
2023-03-15 12:47:00.000000,37
2023-03-15 12:47:00.000000,31
2023-03-15 12:47:00.000000,33
2023-03-15 12:47:00.000000,19
2023-03-15 12:47:00.000000,24
2023-03-15 12:47:00.879046,29
2023-03-15 12:47:15.437116,23
2023-03-15 12:47:42.615711,16
2023-03-15 12:48:00.000000,8
2023-03-15 12:48:00.000000,44
2023-03-15 12:48:00.000000,25
2023-03-15 12:48:00.000000,18
2023-03-15 12:48:00.000000,16
2023-03-15 12:49:00.000000,8
2023-03-15 12:49:32.741827,19
2023-03-15 12:50:00.000000,35
2023-03-15 12:50:00.000000,35
2023-03-15 12:50:00.000000,27
2023-03-15 12:50:29.664992,23
2023-03-15 12:51:00.000000,34
2023-03-15 12:51:09.952885,11
2023-03-15 12:51:13.251344,16
2023-03-15 12:52:00.000000,33
2023-03-15 12:52:00.000000,23
2023-03-15 12:52:19.853814,28
2023-03-15 12:53:00.000000,30
2023-03-15 12:53:20.252636,27
2023-03-15 12:53:54.716572,20
2023-03-15 12:53:55.618002,34
2023-03-15 12:54:00.000000,7
2023-03-15 12:54:00.000000,29
2023-03-15 12:54:46.328196,27
2023-03-15 12:55:00.000000,36
2023-03-15 12:55:28.417419,27
2023-03-15 12:56:00.000000,35
2023-03-15 12:56:00.000000,38
2023-03-15 12:56:00.000000,34
2023-03-15 12:56:00.000000,34
2023-03-15 12:56:13.968286,18
2023-03-15 12:57:00.000000,10
2023-03-15 12:57:30.315734,13
2023-03-15 12:57:38.735317,29
2023-03-15 12:58:08.873986,33
2023-03-15 12:58:40.896431,13
2023-03-15 12:59:00.000000,29
2023-03-15 12:59:00.000000,27
2023-03-15 12:59:37.669976,13
2023-03-15 12:59:47.975260,35
2023-03-15 13:00:00.000000,22
2023-03-15 13:00:00.000000,23
2023-03-15 13:00:00.000000,21
2023-03-15 13:00:00.112018,17
2023-03-15 13:01:00.000000,22
2023-03-15 13:01:00.000000,28
2023-03-15 13:02:00.000000,25
2023-03-15 13:02:00.000000,21
2023-03-15 13:02:51.527927,19
2023-03-15 13:03:00.000000,30
2023-03-15 13:03:00.000000,26
2023-03-15 13:03:00.000000,22
2023-03-15 13:03:00.000000,21
2023-03-15 13:05:00.000000,25
2023-03-15 13:05:00.000000,28
2023-03-15 13:05:12.921745,36
2023-03-15 13:06:12.110651,12
2023-03-15 13:06:30.706938,8
2023-03-15 13:07:00.495741,9
2023-03-15 13:08:00.000000,26
2023-03-15 13:10:24.124771,24
2023-03-15 13:11:00.000000,20
2023-03-15 13:11:48.152853,28
2023-03-15 13:12:00.000000,23
2023-03-15 13:12:00.000000,35
2023-03-15 13:13:19.350597,9
2023-03-15 13:14:06.430368,14
2023-03-15 13:15:00.000000,16
2023-03-15 13:15:18.146599,21
2023-03-15 13:15:56.750336,17
2023-03-15 13:16:00.000000,33
2023-03-15 13:16:00.000000,18
2023-03-15 13:16:08.562114,38
2023-03-15 13:17:06.698383,24
2023-03-15 13:17:36.726404,20
2023-03-15 13:17:59.328930,13
2023-03-15 13:18:00.000000,14
2023-03-15 13:18:29.331977,38
2023-03-15 13:19:37.950625,32
2023-03-15 13:20:30.811324,22
2023-03-15 13:20:49.579790,17
2023-03-15 13:20:57.141631,35
2023-03-15 13:21:28.700673,36
2023-03-15 13:21:42.060421,42
2023-03-15 13:21:59.186492,20
2023-03-15 13:22:00.000000,26
2023-03-15 13:22:00.000000,15
2023-03-15 13:22:00.000000,23
2023-03-15 13:22:46.613778,39
2023-03-15 13:23:00.000000,14
2023-03-15 13:23:41.134742,19
2023-03-15 13:25:00.000000,27
2023-03-15 13:26:55.434037,30
2023-03-15 13:27:31.445470,29
2023-03-15 13:28:00.000000,21
2023-03-15 13:28:21.258411,29
2023-03-15 13:28:30.427451,21
2023-03-15 13:28:36.381856,20
2023-03-15 13:28:53.560565,27
2023-03-15 13:30:00.000000,21
2023-03-15 13:30:19.093189,26
2023-03-15 13:30:20.006979,25
2023-03-15 13:31:18.848167,20
2023-03-15 13:31:26.196064,23
2023-03-15 13:31:27.613067,29
2023-03-15 13:32:54.514666,39
2023-03-15 13:32:59.583868,24
2023-03-15 13:33:00.000000,38
2023-03-15 13:33:08.726228,9
2023-03-15 13:33:45.867428,35
2023-03-15 13:34:00.000000,13
2023-03-15 13:35:12.674936,36
2023-03-15 13:36:01.657509,9
2023-03-15 13:36:39.613808,36
2023-03-15 13:38:05.258048,29
2023-03-15 13:38:05.906928,21
2023-03-15 13:39:10.759854,43
2023-03-15 13:39:19.063921,25
2023-03-15 13:40:28.426939,19
2023-03-15 13:40:38.033130,33
2023-03-15 13:42:21.265152,22
2023-03-15 13:42:49.153965,26
2023-03-15 13:43:13.491976,18
2023-03-15 13:43:27.752234,34
2023-03-15 13:44:00.000000,19
2023-03-15 13:44:39.756258,33
2023-03-15 13:45:12.382723,36
2023-03-15 13:45:29.961694,29
2023-03-15 13:46:38.838693,24
2023-03-15 13:46:52.835054,24
2023-03-15 13:47:39.657042,15
2023-03-15 13:47:59.753821,20
2023-03-15 13:48:05.237180,7
2023-03-15 13:49:53.509225,22
2023-03-15 13:50:42.534154,32
2023-03-15 13:51:38.138942,28
2023-03-15 13:52:06.315395,47
2023-03-15 13:52:10.890349,24
2023-03-15 13:54:17.294828,24
2023-03-15 13:54:33.834484,18
2023-03-15 13:54:40.084929,34
2023-03-15 13:54:52.264728,14
2023-03-15 13:56:07.671216,14
2023-03-15 13:56:18.235031,16
2023-03-15 13:56:38.329297,32
2023-03-15 13:57:14.552801,34
2023-03-15 13:59:10.725455,24
2023-03-15 13:59:36.409401,47
2023-03-15 14:00:22.908490,27
2023-03-15 14:00:45.689637,28
2023-03-15 14:03:27.493525,14
2023-03-15 14:04:07.813816,16
2023-03-15 14:07:04.346275,22
2023-03-15 14:08:20.481392,49
2023-03-15 14:08:36.191362,22
2023-03-15 14:09:21.695854,13
2023-03-15 14:09:34.248726,31
2023-03-15 14:09:54.682184,18
2023-03-15 14:10:51.619142,17
2023-03-15 14:13:00.000000,36
2023-03-15 14:13:48.709702,50
2023-03-15 14:14:08.282267,12
2023-03-15 14:14:10.772836,15
2023-03-15 14:14:21.094192,27
2023-03-15 14:14:37.060486,43
2023-03-15 14:16:57.197705,28
2023-03-15 14:17:24.212284,18
2023-03-15 14:17:26.347577,30
2023-03-15 14:17:29.648193,33
2023-03-15 14:18:28.779537,29
2023-03-15 14:19:00.000000,24
2023-03-15 14:19:34.618078,10
2023-03-15 14:20:04.676591,36
2023-03-15 14:20:37.454138,38
2023-03-15 14:22:00.219352,20
2023-03-15 14:24:11.148202,29
2023-03-15 14:24:12.251338,30
2023-03-15 14:24:19.382704,35
2023-03-15 14:24:59.594585,39
2023-03-15 14:25:43.529096,26
2023-03-15 14:26:32.671965,38
2023-03-15 14:27:03.179127,13
2023-03-15 14:27:27.228147,35
2023-03-15 14:27:42.792621,5
2023-03-15 14:28:17.795541,19
2023-03-15 14:29:08.739311,29
2023-03-15 14:29:17.498002,28
2023-03-15 14:29:53.319411,22
2023-03-15 14:30:45.730371,14
2023-03-15 14:31:01.569688,24
2023-03-15 14:33:33.135156,27
2023-03-15 14:35:46.383516,16
2023-03-15 14:36:52.247138,36
2023-03-15 14:37:10.994659,28
2023-03-15 14:37:39.704347,23
2023-03-15 14:39:53.229108,21
2023-03-15 14:40:24.124370,13
2023-03-15 14:40:25.816519,9
2023-03-15 14:41:05.888731,26
2023-03-15 14:41:55.373615,27
2023-03-15 14:42:00.000000,38
2023-03-15 14:42:24.346394,29
2023-03-15 14:42:36.848608,31
2023-03-15 14:45:44.091570,30
2023-03-15 14:48:00.000000,16
2023-03-15 14:48:10.872927,6
2023-03-15 14:48:25.774391,25
2023-03-15 14:49:32.356701,31
2023-03-15 14:50:01.903413,13
2023-03-15 14:51:00.000000,33
2023-03-15 14:51:09.615779,57
2023-03-15 14:51:10.460331,12
2023-03-15 14:51:26.907124,44
2023-03-15 14:51:32.444474,35
2023-03-15 14:53:42.852375,30
2023-03-15 14:54:09.683202,34
2023-03-15 14:55:07.286040,25
2023-03-15 14:58:47.455751,20
2023-03-15 14:59:36.781365,14
2023-03-15 15:01:22.558609,30
2023-03-15 15:02:20.698127,29
2023-03-15 15:03:00.000000,25
2023-03-15 15:03:46.480045,18
2023-03-15 15:04:34.241645,34
2023-03-15 15:04:55.090498,16
2023-03-15 15:05:22.843984,28
2023-03-15 15:07:32.370091,20
2023-03-15 15:07:52.285443,27
2023-03-15 15:08:15.871099,23
2023-03-15 15:09:00.000000,35
2023-03-15 15:09:30.781644,24
2023-03-15 15:09:34.802901,36
2023-03-15 15:09:47.311269,46
2023-03-15 15:10:00.000000,16
2023-03-15 15:10:41.873331,18
2023-03-15 15:11:56.281436,35
2023-03-15 15:11:57.570917,23
2023-03-15 15:12:00.000000,32
2023-03-15 15:12:37.455944,36
2023-03-15 15:12:48.880094,31
2023-03-15 15:14:03.347172,18
2023-03-15 15:15:18.418482,28
2023-03-15 15:15:20.066756,18
2023-03-15 15:15:48.392962,23
2023-03-15 15:17:23.730243,22
2023-03-15 15:17:36.848091,23
2023-03-15 15:18:00.000000,26
2023-03-15 15:20:00.000000,8
2023-03-15 15:20:12.886933,14
2023-03-15 15:20:14.200800,29
2023-03-15 15:21:00.000000,33
2023-03-15 15:21:47.253941,24
2023-03-15 15:22:00.000000,33
2023-03-15 15:22:04.700882,28
2023-03-15 15:22:15.115781,16
2023-03-15 15:22:45.554319,31
2023-03-15 15:23:13.423759,17
2023-03-15 15:24:00.000000,32
2023-03-15 15:24:44.070304,16
2023-03-15 15:26:00.000000,23
2023-03-15 15:26:26.589315,13
2023-03-15 15:26:56.792311,39
2023-03-15 15:27:09.355401,23
2023-03-15 15:28:00.000000,40
2023-03-15 15:28:00.000000,34
2023-03-15 15:28:00.000000,20
2023-03-15 15:29:09.699409,22
2023-03-15 15:31:03.959156,29
2023-03-15 15:32:19.305273,12
2023-03-15 15:33:00.000000,13
2023-03-15 15:33:02.419681,20
2023-03-15 15:33:04.238092,39
2023-03-15 15:33:22.394384,32
2023-03-15 15:36:00.000000,20
2023-03-15 15:38:01.807629,35
2023-03-15 15:39:00.000000,16
2023-03-15 15:40:37.040540,25
2023-03-15 15:40:57.905612,15
2023-03-15 15:41:00.000000,39
2023-03-15 15:41:14.535655,21
2023-03-15 15:42:04.671600,21
2023-03-15 15:42:31.440946,6
2023-03-15 15:42:45.722939,12
2023-03-15 15:43:05.108583,21
2023-03-15 15:44:00.000000,26
2023-03-15 15:44:04.660955,32
2023-03-15 15:44:20.262367,17
2023-03-15 15:45:14.266839,8
2023-03-15 15:46:03.572974,27
2023-03-15 15:47:00.000000,31
2023-03-15 15:47:00.000000,31
2023-03-15 15:47:23.148991,30
2023-03-15 15:48:03.834042,19
2023-03-15 15:48:11.612255,32
2023-03-15 15:49:00.000000,32
2023-03-15 15:49:00.000000,29
2023-03-15 15:49:14.946641,22
2023-03-15 15:50:12.680799,13
2023-03-15 15:50:15.262985,25
2023-03-15 15:51:07.292040,47
2023-03-15 15:51:26.821526,22
2023-03-15 15:52:00.000000,20
2023-03-15 15:52:00.000000,10
2023-03-15 15:52:21.102679,28
2023-03-15 15:54:46.457669,32
2023-03-15 15:55:00.000000,30
2023-03-15 15:55:18.614516,17
2023-03-15 15:56:02.962856,12
2023-03-15 15:58:00.000000,36
2023-03-15 15:58:00.000000,28
2023-03-15 15:59:00.000000,34
2023-03-15 15:59:00.000000,35
2023-03-15 15:59:00.129001,23
2023-03-15 15:59:58.430925,18
2023-03-15 16:00:52.078705,26
2023-03-15 16:01:00.000000,34
2023-03-15 16:01:09.620613,6
2023-03-15 16:02:24.546123,34
2023-03-15 16:02:48.769413,22
2023-03-15 16:03:00.000000,31
2023-03-15 16:03:00.000000,30
2023-03-15 16:03:18.399944,17
2023-03-15 16:03:20.543827,34
2023-03-15 16:03:25.188919,26
2023-03-15 16:03:42.049868,25
2023-03-15 16:04:08.622486,26
2023-03-15 16:05:00.000000,16
2023-03-15 16:06:34.243738,10
2023-03-15 16:07:00.000000,19
2023-03-15 16:07:42.410737,14
2023-03-15 16:08:06.700007,28
2023-03-15 16:09:00.000000,37
2023-03-15 16:09:55.399209,38
2023-03-15 16:10:32.467545,25
2023-03-15 16:11:20.483424,12
2023-03-15 16:12:21.703636,33
2023-03-15 16:12:50.936549,25
2023-03-15 16:13:20.971601,20
2023-03-15 16:13:44.051352,46
2023-03-15 16:13:46.067302,12
2023-03-15 16:14:18.183414,36
2023-03-15 16:15:00.204897,20
2023-03-15 16:15:27.572815,25
2023-03-15 16:15:51.574116,36
2023-03-15 16:16:00.000000,32
2023-03-15 16:16:09.108442,31
2023-03-15 16:17:35.023338,26
2023-03-15 16:18:00.000000,23
2023-03-15 16:18:00.000000,21
2023-03-15 16:18:20.374752,44
2023-03-15 16:19:00.000000,21
2023-03-15 16:20:00.000000,51
2023-03-15 16:20:00.000000,19
2023-03-15 16:21:30.078336,28
2023-03-15 16:21:33.939521,13
2023-03-15 16:23:00.000000,41
2023-03-15 16:24:00.000000,12
2023-03-15 16:24:00.000000,33
2023-03-15 16:24:00.000000,14
2023-03-15 16:24:00.000000,23
2023-03-15 16:24:16.118355,17
2023-03-15 16:24:22.410531,23
2023-03-15 16:25:00.000000,27
2023-03-15 16:25:00.000000,13
2023-03-15 16:25:47.980842,38
2023-03-15 16:26:00.000000,24
2023-03-15 16:26:00.000000,28
2023-03-15 16:26:46.249581,21
2023-03-15 16:27:00.000000,26
2023-03-15 16:27:58.869119,34
2023-03-15 16:28:25.568180,43
2023-03-15 16:29:00.000000,13
2023-03-15 16:29:21.524753,19
2023-03-15 16:29:31.198606,13
2023-03-15 16:30:00.000000,19
2023-03-15 16:30:21.438788,26
2023-03-15 16:30:25.836920,14
2023-03-15 16:30:31.522290,34
2023-03-15 16:30:35.513644,34
2023-03-15 16:31:00.000000,31
2023-03-15 16:31:00.000000,31
2023-03-15 16:32:00.000000,21
2023-03-15 16:32:21.428414,23
2023-03-15 16:33:00.000000,27
2023-03-15 16:34:08.238583,26
2023-03-15 16:34:24.564183,18
2023-03-15 16:35:00.000000,31
2023-03-15 16:35:09.913550,17
2023-03-15 16:36:00.000000,24
2023-03-15 16:36:44.439376,39
2023-03-15 16:37:00.000000,8
2023-03-15 16:37:00.092902,11
2023-03-15 16:37:46.240968,36
2023-03-15 16:37:53.222907,15
2023-03-15 16:38:00.810781,25
2023-03-15 16:39:00.000000,33
2023-03-15 16:39:49.809874,60
2023-03-15 16:40:21.611509,22
2023-03-15 16:40:52.992444,11
2023-03-15 16:41:00.000000,9
2023-03-15 16:42:00.000000,25
2023-03-15 16:42:00.000000,33
2023-03-15 16:42:00.000000,37
2023-03-15 16:43:28.843238,12
2023-03-15 16:44:26.692249,36
2023-03-15 16:45:00.000000,30
2023-03-15 16:45:00.526028,11
2023-03-15 16:46:03.351611,12
2023-03-15 16:46:06.939533,14
2023-03-15 16:48:00.000000,27
2023-03-15 16:48:00.000000,32
2023-03-15 16:48:00.000000,9
